Id,SalePrice
1670,356088.5637301587
1671,258017.7539642856
1672,363780.6872236651
1673,241897.96487698413
1674,239478.56671428564
1675,203944.94299603178
1676,212425.53735714278
1677,218773.41548809517
1678,403204.51529761916
1679,362859.84143398254
1680,357950.64943650796
1681,311790.1133928571
1682,339871.2866011905
1683,193822.31946428574
1684,178677.28565476197
1685,191110.27764285714
1686,182754.54878787883
1687,206131.69472619053
1688,206689.8492857143
1689,193319.5458690476
1690,192422.9218650794
1691,202676.4542222222
1692,242716.35663095233
1693,198714.33644047633
1694,182147.9617460317
1695,167649.5658095238
1696,224914.63140873017
1697,162353.2826984127
1698,265064.27478174603
1699,345928.88001298695
1700,269027.726968254
1701,268051.9427380952
1702,243304.04130158725
1703,238108.29480158733
1704,249823.81003968246
1705,281030.53098809527
1706,347294.363936508
1707,249358.74341071426
1708,207860.24710714287
1709,246859.35929365075
1710,241428.74776587298
1711,291148.7207321429
1712,214181.33510714292
1713,276272.2630357143
1714,211836.7967202381
1715,204250.15148809526
1716,173886.60005357143
1717,164027.55109920632
1718,113691.89547354264
1719,206177.72214285715
1720,233540.41062698417
1721,159259.0593214286
1722,113691.89547354264
1723,161056.4015952381
1724,187930.38621428568
1725,226358.30207142857
1726,206734.6346785714
1727,179441.76060714293
1728,196875.25567857132
1729,175429.51839285716
1730,165967.87829761909
1731,126557.72585714282
1732,131197.89464105343
1733,130501.82621825398
1734,128210.36520634923
1735,142417.43339682548
1736,122287.37246031742
1737,240134.5127738096
1738,256300.76541666678
1739,198200.27938492072
1740,211088.95659523812
1741,210622.5979166667
1742,177404.09844047614
1743,174421.46240476184
1744,264514.8694444445
1745,207610.92648809523
1746,208360.78791666668
1747,215040.5121666667
1748,205518.32400000002
1749,177375.0478174603
1750,138157.13631349202
1751,228530.22863492064
1752,127708.94716666665
1753,129199.43333333339
1754,178999.72749206345
1755,194514.2311190476
1756,121090.16462103176
1757,127306.1352579365
1758,147961.56884920635
1759,151425.96464285714
1760,168031.6631428571
1761,146106.02202380958
1762,176165.5091269841
1763,188302.07761904766
1764,125398.51946428567
1765,141120.2945039683
1766,160631.53928571427
1767,159675.06414285707
1768,147910.1234325397
1769,157227.6732142857
1770,140413.49744047623
1771,128741.76222222217
1772,135064.3895833333
1773,154800.63595238086
1774,153903.43224206349
1775,117347.7717142857
1776,125985.21331168829
1777,137351.95962301586
1778,135361.00432539685
1779,134391.30057142858
1780,177534.63150793646
1781,117534.65596428566
1782,106002.30283369408
1783,145253.70890476194
1784,138094.7558452381
1785,131599.36492063498
1786,138368.6386904762
1787,145687.3876547619
1788,104232.44305555556
1789,115450.3139744423
1790,115959.33023809524
1791,159919.82585714286
1792,150334.01130952386
1793,162949.8835952381
1794,137938.28779365082
1795,143831.76388888885
1796,176974.75206349205
1797,107727.17333466533
1798,131676.5267857143
1799,127206.33942063486
1800,185282.71082936507
1801,116531.8441107503
1802,119951.03138095238
1803,162337.46472619046
1804,160628.34526984126
1805,155356.77023809523
1806,126275.20202380948
1807,96724.8678030303
1808,130931.53537698415
1809,104232.44305555556
1810,150507.10735714287
1811,113691.89547354264
1812,83105.1330182073
1813,115427.70476190472
1814,117379.06250000001
1815,89231.31652847152
1816,120019.90687768435
1817,136877.7215892857
1818,134309.94669184985
1819,172288.20882142856
1820,100911.73296374889
1821,131578.73648015875
1822,139580.24454761905
1823,118220.53347981785
1824,136765.8838494459
1825,135170.40886507937
1826,129409.38889743586
1827,112721.95559523808
1828,126849.87797619044
1829,117066.44215476188
1830,111714.04602813859
1831,125858.50574145305
1832,89152.39081890331
1833,121423.75863528138
1834,149142.2950119048
1835,111326.52521436896
1836,118074.5247783883
1837,106579.52855054304
1838,133249.5018051948
1839,112877.28739285716
1840,115414.99669426231
1841,139887.38653174604
1842,109592.17449653271
1843,147185.19523809524
1844,165276.0561886724
1845,151137.79107142854
1846,161462.42440476187
1847,161586.59291269834
1848,100911.73296374889
1849,110199.84359523811
1850,120927.97738492058
1851,161288.94496581194
1852,150248.99126984132
1853,175424.69785714283
1854,202749.38972222223
1855,208672.86888095236
1856,229998.81596825394
1857,214256.72515476192
1858,132377.0874503969
1859,120797.51931349213
1860,166019.59549512982
1861,119242.52689682545
1862,205718.11698412697
1863,205764.39198412697
1864,205764.39198412697
1865,390288.67719246045
1866,340932.91344047623
1867,206385.53382142846
1868,280522.76241269836
1869,191812.97796428562
1870,206369.27238095234
1871,321433.46572619065
1872,221021.76650865792
1873,249723.82892063496
1874,138854.24406746033
1875,177898.95714285714
1876,188129.04636507935
1877,201873.30876190471
1878,219493.6011309523
1879,144806.32505952378
1880,132503.0630952381
1881,217422.23861111107
1882,227122.0291396104
1883,185195.6208928572
1884,190763.20849603173
1885,254855.67058730163
1886,316855.9783571428
1887,220925.0221190475
1888,226736.19986904756
1889,229992.6593571428
1890,131019.11874999997
1891,139512.88622619052
1892,115351.25482142855
1893,119543.25733333331
1894,114011.42923349532
1895,150336.15357142861
1896,130535.07663492065
1897,133138.92269444442
1898,160752.41273015877
1899,191760.9846388889
1900,176525.3768571428
1901,166010.65420634925
1902,136232.5572619048
1903,186934.7017619047
1904,181601.03135286932
1905,203834.5872222222
1906,153225.8574156224
1907,200903.55615079365
1908,132928.9803571429
1909,148967.42635714283
1910,138035.37857142853
1911,201764.4928571428
1912,287490.8766785714
1913,124191.95083094695
1914,97010.13475447102
1915,380149.1659166666
1916,88887.42559523808
1917,237208.61263492063
1918,164660.90069047615
1919,163092.21982539687
1920,141462.09488888888
1921,365599.45957142866
1922,324213.3931547619
1923,203751.27918650795
1924,236392.89063095246
1925,198142.2265833332
1926,350714.03688888886
1927,152604.79101190474
1928,157299.81157142858
1929,130920.45395436506
1930,156244.0209365079
1931,149688.11531746027
1932,161955.30660912697
1933,223980.2094761904
1934,177361.2866666666
1935,183966.8250595238
1936,185451.3406845238
1937,186614.37529761912
1938,190645.2375238096
1939,254047.65201984125
1940,201195.53847619044
1941,181311.59873809532
1942,196725.99702380956
1943,237515.09593253979
1944,362578.72135714313
1945,376372.4682956349
1946,100911.73296374889
1947,330536.77675793646
1948,149099.2881822344
1949,265593.9953095239
1950,176207.18319444451
1951,233662.11917857145
1952,223760.13290476197
1953,249160.4549404762
1954,185404.84998412695
1955,139475.0058134921
1956,229848.8773095238
1957,163056.81178571424
1958,240422.86130952372
1959,142806.699609127
1960,143916.5469960317
1961,134101.859156746
1962,98944.18611111112
1963,99008.97896825396
1964,99449.40634920636
1965,145466.8665436508
1966,130681.76734126984
1967,321680.09715873026
1968,399969.24194047635
1969,402848.6967916667
1970,397935.22087698424
1971,374247.2793928571
1972,356702.0422559525
1973,249292.95689285704
1974,327881.52720238105
1975,417181.8033412698
1976,264142.8418452381
1977,353408.4320297617
1978,351274.3196984127
1979,257110.95708333343
1980,217987.57642857137
1981,354615.59979365097
1982,203688.41000793639
1983,208697.92613888878
1984,171365.29890873015
1985,214400.1703928572
1986,176167.58579365074
1987,205984.77828571424
1988,206050.955484127
1989,199549.515436508
1990,215103.00899603183
1991,206015.63418650784
1992,253683.98547619057
1993,187935.32322619055
1994,203323.84166666662
1995,180246.2298452381
1996,313047.4199999999
1997,412249.6701984126
1998,297468.1870119047
1999,376048.9091388891
2000,280369.7730952381
2001,297553.25919841265
2002,255067.76442857142
2003,242513.75103174604
2004,260579.86657539688
2005,274779.6970773811
2006,216871.87663690475
2007,246444.0005277778
2008,215105.3307698413
2009,209205.67671031735
2010,195860.42726190473
2011,121651.8659590212
2012,202683.62062499992
2013,197682.8212103175
2014,197939.98375000007
2015,204479.2316904762
2016,194713.42734126982
2017,204845.25926190484
2018,145628.77916666665
2019,157904.44226190477
2020,113503.97269047618
2021,134595.00998412698
2022,157088.81821428568
2023,147152.63375396832
2024,296769.3458225108
2025,321197.2893690477
2026,193305.1025674603
2027,155299.92484126985
2028,150755.09055952384
2029,157850.25626785718
2030,261980.6505595238
2031,262483.61526190466
2032,297594.8816428572
2033,257845.418452381
2034,166090.98153571424
2035,180348.48255555547
2036,176093.09103571423
2037,176518.73088095232
2038,251682.6232261905
2039,273630.1848571429
2040,260130.849456044
2041,250738.338952381
2042,207256.80202380964
2043,138704.9963293651
2044,162086.65119047614
2045,179983.29775793653
2046,132502.0851785714
2047,148988.25035714288
2048,130121.74015873014
2049,122922.91267676771
2050,174000.71453373024
2051,117044.39480952387
2052,130226.14448809522
2053,138238.69841269846
2054,135448.3701904762
2055,152035.46071428573
2056,162222.4353095238
2057,129822.6375396825
2058,213183.57799999998
2059,151767.48849206345
2060,138988.53869047618
2061,153617.90535714282
2062,135998.24910714282
2063,126071.05723214282
2064,135114.47480158732
2065,115089.66150498856
2066,162846.13571428566
2067,147653.18342460316
2068,130431.23873015872
2069,95137.22581518484
2070,121861.48809523809
2071,122510.3027777777
2072,137732.81617063493
2073,163289.16249999995
2074,155234.30376984124
2075,146778.97128968255
2076,132195.42405952382
2077,153491.26173809526
2078,131823.6596230159
2079,123643.06113095235
2080,123679.16266666666
2081,119091.93772619044
2082,88887.42559523808
2083,126500.71890151518
2084,114550.26809920631
2085,128208.20694444444
2086,96606.77615312792
2087,128702.52862301588
2088,111097.5711024531
2089,117675.30537698414
2090,125060.3139285714
2091,113691.89547354264
2092,122112.12660714287
2093,136350.28226984126
2094,115414.99669426231
2095,130324.54047619045
2096,99048.2036656481
2097,104516.75290404036
2098,146533.24896825396
2099,98262.73611344537
2100,88887.42559523808
2101,110696.71268989836
2102,131742.4887619048
2103,125440.50824999997
2104,116515.98892857146
2105,115414.99669426231
2106,99369.80824636803
2107,154518.14767460315
2108,121653.82579761902
2109,107471.33842893217
2110,171386.96750992062
2111,133232.0847222222
2112,138318.01147619047
2113,129326.9067420635
2114,137561.46693452387
2115,139467.77596825396
2116,125363.54482142854
2117,131147.22074404766
2118,132564.44074999998
2119,129034.26294444446
2120,137406.55898412695
2121,117290.44407142857
2122,129957.14475829728
2123,101334.08893872956
2124,133952.03997619046
2125,118237.60423809523
2126,148073.16541666668
2127,87620.18465379394
2128,143754.89007936505
2129,125468.56422889611
2130,114676.88898809525
2131,132175.29414285716
2132,121324.9078333333
2133,114830.07792124544
2134,132905.70827380952
2135,112995.69941125542
2136,115414.99669426231
2137,121782.21020238093
2138,145069.10815674605
2139,160904.92711904756
2140,132267.98006349208
2141,167898.66216666668
2142,159408.01333333337
2143,153526.52293650794
2144,119950.84025793656
2145,139934.34160714288
2146,162420.62428571432
2147,169851.71805555548
2148,130055.95912698409
2149,170045.0817380953
2150,182711.88203174603
2151,135431.38337301585
2152,107788.64164578116
2153,148847.7532820513
2154,89152.39081890331
2155,130628.62416666668
2156,226594.19857142857
2157,233283.39021825395
2158,221104.2975
2159,222444.0523571428
2160,195602.11901587306
2161,204113.18537301573
2162,290869.94892857154
2163,365307.39358531754
2164,242515.33378571435
2165,185203.09757936507
2166,147208.47840476193
2167,196335.64838095245
2168,207915.20648809525
2169,209516.75054437228
2170,215024.33340476197
2171,158321.47830952375
2172,136090.14458333337
2173,125892.9104761905
2174,227231.17751984124
2175,234167.1109285714
2176,320875.53254365077
2177,215325.63647619053
2178,231652.61711580085
2179,159380.47440476192
2180,159131.50544444445
2181,216637.40989285722
2182,223634.8070515873
2183,211931.53992857144
2184,118915.3867301587
2185,158575.13877976194
2186,124428.43535317462
2187,166880.58577380955
2188,180051.9682142857
2189,169811.00059523797
2190,104557.25349021555
2191,123168.80914324327
2192,83105.1330182073
2193,115414.99669426231
2194,87620.18465379394
2195,144890.12353174595
2196,163145.63478174602
2197,129634.35942460316
2198,134580.75992460313
2199,142443.02428571426
2200,190171.31269047613
2201,156487.87522817458
2202,191019.96490476196
2203,189409.88197619052
2204,202309.93615079368
2205,129353.2359361472
2206,154846.34070634923
2207,216309.76471428561
2208,196139.5580396825
2209,167800.68270634924
2210,142396.28426190474
2211,122266.85336309526
2212,118374.68754435107
2213,88222.64753889496
2214,169634.65285317466
2215,112183.35743506494
2216,150105.72678571433
2217,110707.0344366096
2218,110680.79067413634
2219,97681.09511588413
2220,137350.33104761905
2221,383953.4078928571
2222,326076.42964285717
2223,266485.87126984133
2224,199575.0805714285
2225,132871.0788571429
2226,159416.21246031742
2227,208809.89840692646
2228,328153.74444047624
2229,247889.85363095236
2230,157950.64148809522
2231,228011.14991666665
2232,168470.95862698412
2233,223476.72120238087
2234,277331.3361468255
2235,244996.7180595238
2236,243315.91271428578
2237,300393.5712956351
2238,186102.27983333333
2239,109694.28762818925
2240,178404.91409126983
2241,167162.09995039686
2242,134429.00458333336
2243,140571.09482738093
2244,110850.27369047621
2245,119233.70942857144
2246,140039.6663055556
2247,92205.09226190478
2248,134061.50755357143
2249,131631.5026190476
2250,136410.93873809522
2251,100911.73296374889
2252,160786.25619047615
2253,170301.7737857143
2254,169499.01726190478
2255,180487.42569841273
2256,184141.34745238096
2257,177037.94285714277
2258,176062.95956349213
2259,178088.87973809525
2260,170798.9646428572
2261,182025.69241666672
2262,240588.7688134921
2263,339434.846607143
2264,301444.50464285706
2265,145782.01358134928
2266,330313.725876984
2267,364780.96984523797
2268,370039.4444404761
2269,142939.80337301586
2270,220340.91291666654
2271,204890.442952381
2272,229203.19083333333
2273,167343.01722222223
2274,185374.52381746034
2275,172739.1493452381
2276,191909.70288095233
2277,199782.92678571434
2278,126298.43927380953
2279,136720.51470634915
2280,129672.01892857143
2281,200912.2358452381
2282,201125.04249025983
2283,94929.28611111111
2284,131105.9951666667
2285,125240.3209126984
2286,121300.9215912698
2287,415922.45084523805
2288,302073.0293452381
2289,226228.87709523813
2290,423428.05938095227
2291,370717.54403373017
2292,417540.17769642867
2293,456839.95311309537
2294,371695.46278571436
2295,424941.3645813491
2296,216435.289095238
2297,393241.11982142867
2298,356717.7793035715
2299,284515.22425992065
2300,326276.1815079365
2301,377372.9972222222
2302,214005.51557936505
2303,214133.37182539678
2304,200633.5225119047
2305,203591.1151071429
2306,202273.00771428575
2307,204679.7067640693
2308,207604.26265873006
2309,295385.06778174604
2310,207704.9500079364
2311,200886.7330555556
2312,175676.47502380956
2313,177297.22061904773
2314,179268.6986904762
2315,187959.99344246025
2316,197825.95705952388
2317,189940.4013452381
2318,197970.41055952388
2319,185526.43772619055
2320,181281.18461904765
2321,214238.3695476191
2322,177391.64265476185
2323,195445.39134523814
2324,226044.7966071428
2325,191256.98199206346
2326,204513.25285714288
2327,186215.07666666675
2328,202584.07681746036
2329,183184.97618650796
2330,175338.59420238092
2331,303801.17579761904
2332,430018.11804761895
2333,251245.49130952382
2334,271130.5400039682
2335,378077.58023809525
2336,288830.8845873017
2337,210887.27247619047
2338,232908.466
2339,236641.01909920637
2340,366600.15334920643
2341,230409.04586904767
2342,225228.4796329364
2343,223024.90336111104
2344,204795.47853571427
2345,215353.59110714286
2346,216871.87663690475
2347,213462.3703928571
2348,225988.54498809524
2349,201355.68130357141
2350,370216.75579563476
2351,262571.08893650776
2352,258007.46426984124
2353,250837.12640873014
2354,113691.89547354264
2355,113691.89547354264
2356,163944.47574999998
2357,195716.29345238092
2358,200539.43442857146
2359,149454.87009920637
2360,136468.29201785714
2361,131361.1880952381
2362,235796.32373809526
2363,125917.16396825397
2364,180162.92854563493
2365,209051.50346428566
2366,217242.31750595235
2367,194813.38944841272
2368,261713.42820238083
2369,187573.9839404762
2370,162406.90999603175
2371,165782.5326349206
2372,177511.2215119048
2373,261696.50026190476
2374,274152.0306666668
2375,264006.60708333337
2376,251441.47988095242
2377,265204.18848809524
2378,133294.3229166667
2379,184603.0916666667
2380,161574.7876984127
2381,178203.48244047613
2382,191700.0271428571
2383,197259.5709325397
2384,225713.2497261904
2385,177410.55059523805
2386,152045.17702380952
2387,139460.4047619047
2388,96774.15429115493
2389,154485.84248015872
2390,150011.7529761905
2391,151675.10392857145
2392,126697.2668831169
2393,162643.75
2394,142674.6507738095
2395,178321.17662698406
2396,158042.84404761903
2397,175153.88714285713
2398,131887.89650000003
2399,89152.39081890331
2400,88271.63017676769
2401,122794.80867063499
2402,146312.41011904762
2403,128726.65797222224
2404,164407.84708333336
2405,167676.7343253968
2406,138245.88690476186
2407,129543.51330357145
2408,130570.09738095236
2409,145706.79980158727
2410,159138.93869047615
2411,131648.54255952378
2412,155725.25023809524
2413,135641.1875
2414,127765.0938023088
2415,140100.06496031745
2416,120448.22569444441
2417,122575.26431313131
2418,134297.13015873014
2419,119054.91015909088
2420,146306.721547619
2421,149169.79702380951
2422,127322.56726190474
2423,115414.99669426231
2424,137155.53456349208
2425,149091.53825396826
2426,128731.96820238094
2427,115414.99669426231
2428,172396.53666666665
2429,124182.0138888889
2430,130032.98726190478
2431,136537.91869444444
2432,140757.19970238098
2433,160243.7005952382
2434,131165.26646825392
2435,158369.77738095244
2436,114661.03767857146
2437,115961.22331349205
2438,144692.9960595238
2439,124940.60902976191
2440,120788.39571428577
2441,98031.86590476193
2442,127603.9465793651
2443,136766.07367460313
2444,178139.93551190486
2445,97971.45336219337
2446,132682.49326623377
2447,148393.06544888444
2448,153506.44373809526
2449,128104.33240476191
2450,128963.27398809529
2451,154629.41890476193
2452,141932.9392857143
2453,103864.78417893218
2454,152860.84720238092
2455,111920.22794552671
2456,121287.87428210684
2457,125003.87564484128
2458,149484.32421825398
2459,126860.01934523809
2460,135198.4197460318
2461,131700.3317559524
2462,136340.6023412699
2463,119056.15623015878
2464,125351.91585714286
2465,153984.5067619048
2466,123160.22938888885
2467,146373.8582175222
2468,102437.67875152623
2469,103625.07045787544
2470,151772.77226190473
2471,164605.1372420635
2472,129424.42559523812
2473,119840.8375873016
2474,115414.99669426231
2475,198487.64295238088
2476,113228.4207142857
2477,131700.95852182544
2478,156647.02859523808
2479,123007.69521825397
2480,194727.80189285715
2481,160496.6514285714
2482,137994.32422023808
2483,138343.01071428572
2484,147171.4250198413
2485,136494.81836904763
2486,165778.56884523816
2487,191584.89642857134
2488,157455.6711507937
2489,169083.37182539678
2490,115657.9305137845
2491,95993.58056490081
2492,183716.94781746034
2493,162123.8630952381
2494,138836.94290476188
2495,110861.91577777783
2496,212754.6250793651
2497,132343.69166666665
2498,124734.48656349204
2499,110065.56077958974
2500,134405.22427777777
2501,118154.69754960315
2502,126227.85744505493
2503,100334.63030630481
2504,168052.14458730162
2505,222032.8110833333
2506,244617.6107182539
2507,210396.48474999997
2508,238648.61003174598
2509,213695.20849603173
2510,214213.32908730154
2511,185629.47095238097
2512,203252.994961039
2513,233925.8521428571
2514,256096.79789285705
2515,145886.54248412699
2516,202674.84797619053
2517,146666.54654761907
2518,159733.91329365078
2519,232767.80563095238
2520,222723.72218253973
2521,189804.12750000006
2522,216092.99273015867
2523,138313.79885317458
2524,146797.5431388889
2525,141456.27676190474
2526,131618.48417658734
2527,141994.74325396828
2528,129829.54603174602
2529,134740.3408333333
2530,126530.12094913417
2531,209471.2910039684
2532,218084.0645039683
2533,200590.04343253962
2534,262860.80830555555
2535,239769.656765873
2536,235003.95117857138
2537,237416.59016666666
2538,188518.57455952384
2539,195982.19147222213
2540,174470.3880634921
2541,187644.43809523803
2542,192742.20192857142
2543,162592.26330952384
2544,120775.59509920634
2545,133861.48370634922
2546,143991.7738095238
2547,134395.118015873
2548,130973.93364285717
2549,175776.26377976194
2550,317610.94217261905
2551,159115.73266666662
2552,125547.92436507938
2553,124511.87095643007
2554,86790.60941558443
2555,138815.1873968254
2556,122573.48157936508
2557,118449.85735317458
2558,115414.99669426231
2559,122457.50398051945
2560,157503.64523809525
2561,194803.83784920632
2562,128648.14762842715
2563,172326.1822380952
2564,161341.036468254
2565,207477.7496031746
2566,206831.93123015878
2567,132169.2467261905
2568,194760.87347222213
2569,185768.900297619
2570,144566.49583333332
2571,169638.85929761906
2572,128783.2629523809
2573,231771.7070634921
2574,235065.25650396827
2575,122327.09146825399
2576,89152.39081890331
2577,89152.39081890331
2578,118793.97090476191
2579,127541.3435912699
2580,116799.16533381699
2581,117797.14297619049
2582,137313.25450992063
2583,260579.6434523809
2584,177907.99835317463
2585,219673.74202380952
2586,215937.9896904762
2587,160960.19765873006
2588,141344.76524206353
2589,151159.4589880953
2590,211636.10795238096
2591,198649.11530952383
2592,203199.3474603175
2593,262291.8879682541
2594,153663.65721428578
2595,239991.7817777778
2596,284811.1869642857
2597,206860.64741666667
2598,229962.08675000013
2599,354086.63043452374
2600,126231.408781746
2601,176908.31658730152
2602,99134.11296825395
2603,131091.33370768122
2604,98421.92083333335
2605,115298.34940476192
2606,184591.84960714288
2607,176056.49718253964
2608,171096.85625
2609,192321.6414047619
2610,89152.39081890331
2611,118739.98067460317
2612,152251.86454365082
2613,145313.76436507932
2614,136940.99692857137
2615,129073.8040674603
2616,171727.59576190473
2617,160902.69488095233
2618,285494.58922817453
2619,162083.7773809524
2620,178432.22034126983
2621,178133.8748214286
2622,176238.16353571424
2623,233892.8113095239
2624,245129.42672619052
2625,203714.74751984133
2626,171953.67043650793
2627,132975.53817460322
2628,396826.29915476183
2629,406452.58037896804
2630,354683.8806369046
2631,410630.75005357125
2632,349629.2291785715
2633,333402.1076507936
2634,362985.9123214286
2635,179985.88208333336
2636,190783.71666666667
2637,284956.8781904762
2638,242215.7961785715
2639,181331.19345238095
2640,144333.54363095236
2641,121761.12417063494
2642,186816.25611904758
2643,104313.11190476196
2644,142392.29529761904
2645,111061.10086111115
2646,94929.28611111111
2647,102135.31706349204
2648,136474.18794047617
2649,147486.2188531746
2650,119146.510218254
2651,154860.7913809524
2652,362697.4036507938
2653,247723.7898650793
2654,301291.3995674603
2655,366066.4211071428
2656,292513.84963095235
2657,351003.8649603174
2658,348803.9525456349
2659,324553.78311904764
2660,350661.6682460316
2661,376490.1111547619
2662,318444.4066388889
2663,229370.09642857139
2664,299181.9204206349
2665,346562.9083293651
2666,287197.46056746034
2667,176417.3064345239
2668,181927.42984523813
2669,191025.22915476188
2670,251666.98793253963
2671,190257.0676150794
2672,184612.5479902597
2673,202342.0639404762
2674,176240.19366666666
2675,188623.7153571428
2676,190951.2443928571
2677,183078.47037698407
2678,184749.3990119048
2679,275632.37351190485
2680,273069.548952381
2681,446021.7633928571
2682,294172.67895238096
2683,460024.08460714296
2684,285281.4958928571
2685,276506.04061904753
2686,257399.11879761904
2687,264918.2758690475
2688,215548.02326388893
2689,216871.87663690475
2690,339954.86299206346
2691,195146.46769047625
2692,118970.97399355251
2693,204741.3012678571
2694,113691.89547354264
2695,193480.21380952382
2696,193867.28869047618
2697,187986.77848214284
2698,193313.9941904762
2699,181074.77250000005
2700,181718.23250000004
2701,195388.03678571433
2702,131156.08571428567
2703,124518.4127539683
2704,143655.68919642858
2705,133064.5319047619
2706,129832.54626587298
2707,125047.537827381
2708,132021.99273809526
2709,100911.73296374889
2710,150279.75430952385
2711,252319.61647619045
2712,451099.1098214286
2713,198631.33763095236
2714,152184.99843650794
2715,175250.4838928571
2716,197973.74697222226
2717,246040.9704285714
2718,211308.80142857134
2719,165713.16051587302
2720,150913.5294642857
2721,133209.0390873016
2722,177016.99286309528
2723,165496.16190476186
2724,151384.1679126985
2725,133314.1635992063
2726,148457.81797619053
2727,184336.54809523816
2728,156424.74523809523
2729,186947.91234126975
2730,135007.69611111112
2731,132547.67060714285
2732,137734.40216089468
2733,157357.45247619052
2734,162133.0363095238
